"sp1","sp2","sp1_inc","sp2_inc","obs_cooccur","prob_cooccur","exp_cooccur","p_lt","p_gt","sp1_name","sp2_name","effects","quality","sp1_start_flowering","sp1_end_flowering","sp1_flowering_length","sp2_start_flowering","sp2_end_flowering","sp2_flowering_length","flowering_overlap","flowering_synchrony_sp1","flowering_synchrony_sp2"
45,458,14,7,5,0.015,1.2,0.99995,0.00125,"Artemisia absinthium","Tripleurospermum inodorum",0.0463414634146341,"positive",7,9,3,5,11,7,3,1,0.428571428571429
45,476,14,14,10,0.029,2.4,1,0,"Artemisia absinthium","Vicia cracca",0.0926829268292683,"positive",7,9,3,5,11,7,3,1,0.428571428571429
45,477,14,15,0,0.031,2.6,0.04451,1,"Artemisia absinthium","Viola adunca",-0.0317073170731707,"negative",7,9,3,4,9,6,3,1,0.5
46,49,5,24,5,0.018,1.5,1,0.00156,"Artemisia campestris","Artemisia frigida",0.0426829268292683,"positive",7,10,4,8,9,2,2,0.5,1
46,171,5,21,4,0.016,1.3,0.99925,0.01413,"Artemisia campestris","Eriogonum flavum",0.0329268292682927,"positive",7,10,4,5,9,5,3,0.75,0.6
47,49,8,24,6,0.029,2.3,0.99942,0.00683,"Artemisia cana","Artemisia frigida",0.0451219512195122,"positive",6,10,5,8,9,2,2,0.4,1
47,129,8,28,0,0.033,2.7,0.02919,1,"Artemisia cana","Cornus sericea",-0.0329268292682927,"negative",6,10,5,5,8,4,3,0.6,0.75
47,160,8,32,0,0.038,3.1,0.01506,1,"Artemisia cana","Elaeagnus commutata",-0.0378048780487805,"negative",6,10,5,5,9,5,4,0.8,0.8
47,171,8,21,7,0.025,2,0.99999,2e-04,"Artemisia cana","Eriogonum flavum",0.0609756097560976,"positive",6,10,5,5,9,5,4,0.8,0.8
47,186,8,28,0,0.033,2.7,0.02919,1,"Artemisia cana","Galium boreale",-0.0329268292682927,"negative",6,10,5,6,8,3,3,0.6,1
47,195,8,13,4,0.015,1.3,0.99799,0.01935,"Artemisia cana","Grindelia squarrosa",0.0329268292682927,"positive",6,10,5,7,11,5,4,0.8,0.8
47,196,8,14,5,0.017,1.4,0.9998,0.00301,"Artemisia cana","Gutierrezia sarothrae",0.0439024390243902,"positive",6,10,5,6,9,4,4,0.8,1
47,208,8,13,4,0.015,1.3,0.99799,0.01935,"Artemisia cana","Heterotheca villosa",0.0329268292682927,"positive",6,10,5,6,10,5,5,1,1
47,258,8,30,0,0.036,2.9,0.02111,1,"Artemisia cana","Maianthemum stellatum",-0.0353658536585366,"negative",6,10,5,5,7,3,2,0.4,0.666666666666667
47,286,8,15,7,0.018,1.5,1,1e-05,"Artemisia cana","Opuntia polyacantha",0.0670731707317073,"positive",6,10,5,5,8,4,3,0.6,0.75
47,310,8,15,4,0.018,1.5,0.99564,0.03371,"Artemisia cana","Penstemon nitidus",0.0304878048780488,"positive",6,10,5,4,7,4,2,0.4,0.5
47,321,8,15,5,0.018,1.5,0.99968,0.00436,"Artemisia cana","Phlox hoodii",0.0426829268292683,"positive",6,10,5,3,10,8,5,1,0.625
47,409,8,25,0,0.03,2.4,0.04636,1,"Artemisia cana","Shepherdia canadensis",-0.0292682926829268,"negative",6,10,5,4,5,2,0,0,0
49,50,24,5,4,0.018,1.5,0.99844,0.02415,"Artemisia frigida","Artemisia longifolia",0.0304878048780488,"positive",8,9,2,7,9,3,2,1,0.666666666666667
49,67,24,15,9,0.054,4.4,0.99898,0.00633,"Artemisia frigida","Astragalus laxmannii",0.0560975609756098,"positive",8,9,2,6,8,3,1,0.5,0.333333333333333
49,107,24,16,0,0.057,4.7,0.00192,1,"Artemisia frigida","Chamaenerion angustifolium",-0.0573170731707317,"negative",8,9,2,6,9,4,2,1,0.5
49,117,24,8,6,0.029,2.3,0.99942,0.00683,"Artemisia frigida","Cirsium undulatum",0.0451219512195122,"positive",8,9,2,6,9,4,2,1,0.5
49,123,24,19,11,0.068,5.6,0.99953,0.0029,"Artemisia frigida","Comandra umbellata",0.0658536585365854,"positive",8,9,2,5,7,3,0,0,0
49,167,24,4,4,0.014,1.2,1,0.00608,"Artemisia frigida","Erigeron caespitosus",0.0341463414634146,"positive",8,9,2,6,9,4,2,1,0.5
49,171,24,21,14,0.075,6.1,1,4e-05,"Artemisia frigida","Eriogonum flavum",0.0963414634146341,"positive",8,9,2,5,9,5,2,1,0.4
49,181,24,23,3,0.082,6.7,0.03624,0.99196,"Artemisia frigida","Fragaria virginiana",-0.0451219512195122,"negative",8,9,2,5,11,7,2,1,0.285714285714286
49,196,24,14,10,0.05,4.1,0.99996,0.00042,"Artemisia frigida","Gutierrezia sarothrae",0.0719512195121951,"positive",8,9,2,6,9,4,2,1,0.5
49,200,24,16,8,0.057,4.7,0.98838,0.0454,"Artemisia frigida","Hedysarum boreale",0.0402439024390244,"positive",8,9,2,4,10,7,2,1,0.285714285714286
49,208,24,13,8,0.046,3.8,0.99861,0.00894,"Artemisia frigida","Heterotheca villosa",0.051219512195122,"positive",8,9,2,6,10,5,2,1,0.4
49,216,24,7,6,0.025,2,0.99991,0.00214,"Artemisia frigida","Hymenoxys richardsonii",0.0487804878048781,"positive",8,9,2,5,7,3,0,0,0
49,222,24,7,5,0.025,2,0.99786,0.02063,"Artemisia frigida","Krascheninnikovia lanata",0.0365853658536585,"positive",8,9,2,5,9,4,2,1,0.5
49,233,24,14,8,0.05,4.1,0.99686,0.01668,"Artemisia frigida","Liatris punctata",0.0475609756097561,"positive",8,9,2,7,10,4,2,1,0.5
49,246,24,12,0,0.043,3.5,0.01076,1,"Artemisia frigida","Lonicera dioica",-0.0426829268292683,"negative",8,9,2,6,7,2,0,0,0
49,253,24,7,5,0.025,2,0.99786,0.02063,"Artemisia frigida","Lygodesmia juncea",0.0365853658536585,"positive",8,9,2,6,10,5,2,1,0.4
49,261,24,10,0,0.036,2.9,0.02439,1,"Artemisia frigida","Medicago lupulina",-0.0353658536585366,"negative",8,9,2,5,11,7,2,1,0.285714285714286
49,278,24,11,9,0.039,3.2,0.99999,0.00016,"Artemisia frigida","Musineon divaricatum",0.0707317073170732,"positive",8,9,2,4,7,4,0,0,0
49,286,24,15,11,0.054,4.4,0.99999,0.00012,"Artemisia frigida","Opuntia polyacantha",0.0804878048780488,"positive",8,9,2,5,8,4,1,0.5,0.25
49,290,24,9,0,0.032,2.6,0.03634,1,"Artemisia frigida","Oxytropis campestris",-0.0317073170731707,"negative",8,9,2,5,9,5,2,1,0.4
49,304,24,8,6,0.029,2.3,0.99942,0.00683,"Artemisia frigida","Pelecyphora vivipara",0.0451219512195122,"positive",8,9,2,5,7,3,0,0,0
49,310,24,15,12,0.054,4.4,1,1e-05,"Artemisia frigida","Penstemon nitidus",0.0926829268292683,"positive",8,9,2,4,7,4,0,0,0
49,321,24,15,11,0.054,4.4,0.99999,0.00012,"Artemisia frigida","Phlox hoodii",0.0804878048780488,"positive",8,9,2,3,10,8,2,1,0.25
49,343,24,10,8,0.036,2.9,0.99996,6e-04,"Artemisia frigida","Potentilla concinna",0.0621951219512195,"positive",8,9,2,4,6,3,0,0,0
49,356,24,25,12,0.089,7.3,0.99636,0.01492,"Artemisia frigida","Pulsatilla nuttalliana",0.0573170731707317,"positive",8,9,2,3,11,9,2,1,0.222222222222222
49,368,24,10,7,0.036,2.9,0.9994,0.0056,"Artemisia frigida","Rhus aromatica",0.05,"positive",8,9,2,5,5,1,0,0,0
49,374,24,8,6,0.029,2.3,0.99942,0.00683,"Artemisia frigida","Rosa arkansana",0.0451219512195122,"positive",8,9,2,6,9,4,2,1,0.5
49,423,24,8,6,0.029,2.3,0.99942,0.00683,"Artemisia frigida","Sphaeralcea coccinea",0.0451219512195122,"positive",8,9,2,5,9,5,2,1,0.4
49,442,24,30,15,0.107,8.8,0.99961,0.00214,"Artemisia frigida","Thermopsis rhombifolia",0.075609756097561,"positive",8,9,2,4,7,4,0,0,0
49,454,24,18,1,0.064,5.3,0.00887,0.99923,"Artemisia frigida","Trifolium pratense",-0.0524390243902439,"negative",8,9,2,6,10,5,2,1,0.4
49,476,24,14,1,0.05,4.1,0.03906,0.99539,"Artemisia frigida","Vicia cracca",-0.0378048780487805,"negative",8,9,2,5,11,7,2,1,0.285714285714286
49,479,24,6,5,0.021,1.8,0.99962,0.00742,"Artemisia frigida","Viola nuttallii",0.0390243902439024,"positive",8,9,2,4,6,3,0,0,0
50,171,5,21,4,0.016,1.3,0.99925,0.01413,"Artemisia longifolia","Eriogonum flavum",0.0329268292682927,"positive",7,9,3,5,9,5,3,1,0.6
51,57,16,7,5,0.017,1.4,0.99986,0.00261,"Artemisia ludoviciana","Astragalus agrestis",0.0439024390243902,"positive",7,9,3,5,9,5,3,1,0.6
51,186,16,28,10,0.067,5.5,0.99812,0.01,"Artemisia ludoviciana","Galium boreale",0.0548780487804878,"positive",7,9,3,6,8,3,2,0.666666666666667,0.666666666666667
51,193,16,14,6,0.033,2.7,0.99537,0.02555,"Artemisia ludoviciana","Glycyrrhiza lepidota",0.0402439024390244,"positive",7,9,3,6,8,3,2,0.666666666666667,0.666666666666667
51,196,16,14,6,0.033,2.7,0.99537,0.02555,"Artemisia ludoviciana","Gutierrezia sarothrae",0.0402439024390244,"positive",7,9,3,6,9,4,3,1,0.75
51,199,16,11,5,0.026,2.1,0.99426,0.03409,"Artemisia ludoviciana","Hedysarum alpinum",0.0353658536585366,"positive",7,9,3,5,9,5,3,1,0.6
51,217,16,7,4,0.017,1.4,0.99739,0.02451,"Artemisia ludoviciana","Hyoscyamus niger",0.0317073170731707,"positive",7,9,3,5,10,6,3,1,0.5
51,275,16,18,9,0.043,3.5,0.99992,0.00081,"Artemisia ludoviciana","Monarda fistulosa",0.0670731707317073,"positive",7,9,3,5,9,5,3,1,0.6
51,320,16,6,4,0.014,1.2,0.99915,0.012,"Artemisia ludoviciana","Phleum pratense",0.0341463414634146,"positive",7,9,3,7,7,1,1,0.333333333333333,1
51,321,16,15,6,0.036,2.9,0.99229,0.03745,"Artemisia ludoviciana","Phlox hoodii",0.0378048780487805,"positive",7,9,3,3,10,8,3,1,0.375
51,371,16,7,4,0.017,1.4,0.99739,0.02451,"Artemisia ludoviciana","Ribes oxyacanthoides",0.0317073170731707,"positive",7,9,3,5,6,2,0,0,0
51,430,16,30,11,0.071,5.9,0.99937,0.00403,"Artemisia ludoviciana","Symphoricarpos occidentalis",0.0621951219512195,"positive",7,9,3,6,8,3,2,0.666666666666667,0.666666666666667
51,442,16,30,11,0.071,5.9,0.99937,0.00403,"Artemisia ludoviciana","Thermopsis rhombifolia",0.0621951219512195,"positive",7,9,3,4,7,4,1,0.333333333333333,0.25
54,67,6,15,5,0.013,1.1,0.99999,0.00059,"Asclepias viridiflora","Astragalus laxmannii",0.0475609756097561,"positive",6,7,2,6,8,3,2,1,0.666666666666667
54,123,6,19,4,0.017,1.4,0.99783,0.02379,"Asclepias viridiflora","Comandra umbellata",0.0317073170731707,"positive",6,7,2,5,7,3,2,1,0.666666666666667
54,141,6,34,0,0.03,2.5,0.03505,1,"Asclepias viridiflora","Dasiphora fruticosa",-0.0304878048780488,"negative",6,7,2,5,10,6,2,1,0.333333333333333
54,171,6,21,6,0.019,1.5,1,0.00015,"Asclepias viridiflora","Eriogonum flavum",0.0548780487804878,"positive",6,7,2,5,9,5,2,1,0.4
54,233,6,14,4,0.012,1,0.9996,0.00691,"Asclepias viridiflora","Liatris punctata",0.0365853658536585,"positive",6,7,2,7,10,4,1,0.5,0.25
54,286,6,15,6,0.013,1.1,1,1e-05,"Asclepias viridiflora","Opuntia polyacantha",0.0597560975609756,"positive",6,7,2,5,8,4,2,1,0.5
54,310,6,15,4,0.013,1.1,0.99941,0.00921,"Asclepias viridiflora","Penstemon nitidus",0.0353658536585366,"positive",6,7,2,4,7,4,2,1,0.5
57,186,7,28,5,0.029,2.4,0.99434,0.04266,"Astragalus agrestis","Galium boreale",0.0317073170731707,"positive",5,9,5,6,8,3,3,0.6,1
57,190,7,12,5,0.012,1,0.99998,0.00052,"Astragalus agrestis","Geranium viscosissimum",0.0487804878048781,"positive",5,9,5,5,11,7,5,1,0.714285714285714
57,241,7,13,4,0.014,1.1,0.99917,0.01068,"Astragalus agrestis","Lithospermum ruderale",0.0353658536585366,"positive",5,9,5,5,7,3,3,0.6,1
57,275,7,18,4,0.019,1.5,0.99514,0.0384,"Astragalus agrestis","Monarda fistulosa",0.0304878048780488,"positive",5,9,5,5,9,5,5,1,1
57,285,7,13,4,0.014,1.1,0.99917,0.01068,"Astragalus agrestis","Oenothera suffrutescens",0.0353658536585366,"positive",5,9,5,5,8,4,4,0.8,1
57,376,7,18,4,0.019,1.5,0.99514,0.0384,"Astragalus agrestis","Rosa woodsii",0.0304878048780488,"positive",5,9,5,6,8,3,3,0.6,1
58,181,5,23,4,0.017,1.4,0.99877,0.02038,"Astragalus alpinus","Fragaria virginiana",0.0317073170731707,"positive",5,8,4,5,11,7,4,1,0.571428571428571
60,239,4,23,4,0.014,1.1,1,0.00506,"Astragalus canadensis","Linum lewisii",0.0353658536585366,"positive",6,9,4,5,10,6,4,1,0.666666666666667
61,112,9,19,6,0.025,2.1,0.99965,0.00403,"Astragalus cicer","Cirsium arvense",0.0475609756097561,"positive",6,10,5,6,9,4,4,0.8,1
61,236,9,11,4,0.015,1.2,0.99838,0.01629,"Astragalus cicer","Linaria vulgaris",0.0341463414634146,"positive",6,10,5,5,10,6,5,1,0.833333333333333
61,376,9,18,5,0.024,2,0.99713,0.02144,"Astragalus cicer","Rosa woodsii",0.0365853658536585,"positive",6,10,5,6,8,3,3,0.6,1
61,454,9,18,6,0.024,2,0.99977,0.00287,"Astragalus cicer","Trifolium pratense",0.0487804878048781,"positive",6,10,5,6,10,5,5,1,1
61,476,9,14,5,0.019,1.5,0.99946,0.0061,"Astragalus cicer","Vicia cracca",0.0426829268292683,"positive",6,10,5,5,11,7,5,1,0.714285714285714
65,442,3,30,3,0.013,1.1,1,0.04584,"Astragalus gilviflorus","Thermopsis rhombifolia",0.0231707317073171,"positive",4,6,3,4,7,4,3,1,0.75
67,86,15,23,8,0.051,4.2,0.99566,0.02112,"Astragalus laxmannii","Campanula alaskana",0.0463414634146341,"positive",6,8,3,6,10,5,3,1,0.6
67,107,15,16,0,0.036,2.9,0.02692,1,"Astragalus laxmannii","Chamaenerion angustifolium",-0.0353658536585366,"negative",6,8,3,6,9,4,3,1,0.75
67,117,15,8,4,0.018,1.5,0.99564,0.03371,"Astragalus laxmannii","Cirsium undulatum",0.0304878048780488,"positive",6,8,3,6,9,4,3,1,0.75
67,171,15,21,9,0.047,3.8,0.99977,0.00187,"Astragalus laxmannii","Eriogonum flavum",0.0634146341463415,"positive",6,8,3,5,9,5,3,1,0.6
67,202,15,6,4,0.013,1.1,0.99941,0.00921,"Astragalus laxmannii","Helianthus annuus",0.0353658536585366,"positive",6,8,3,6,11,6,3,1,0.5
67,208,15,13,7,0.029,2.4,0.99985,0.00159,"Astragalus laxmannii","Heterotheca villosa",0.0560975609756098,"positive",6,8,3,6,10,5,3,1,0.6
67,222,15,7,4,0.016,1.3,0.99816,0.01904,"Astragalus laxmannii","Krascheninnikovia lanata",0.0329268292682927,"positive",6,8,3,5,9,4,3,1,0.75
67,233,15,14,7,0.031,2.6,0.99968,0.00286,"Astragalus laxmannii","Liatris punctata",0.0536585365853659,"positive",6,8,3,7,10,4,2,0.666666666666667,0.5
67,285,15,13,6,0.029,2.4,0.99841,0.01134,"Astragalus laxmannii","Oenothera suffrutescens",0.0439024390243902,"positive",6,8,3,5,8,4,3,1,0.75
67,286,15,15,9,0.033,2.7,1,5e-05,"Astragalus laxmannii","Opuntia polyacantha",0.0768292682926829,"positive",6,8,3,5,8,4,3,1,0.75
67,287,15,6,5,0.013,1.1,0.99999,0.00059,"Astragalus laxmannii","Oreocarya glomerata",0.0475609756097561,"positive",6,8,3,5,8,4,3,1,0.75
67,304,15,8,5,0.018,1.5,0.99968,0.00436,"Astragalus laxmannii","Pelecyphora vivipara",0.0426829268292683,"positive",6,8,3,5,7,3,2,0.666666666666667,0.666666666666667
67,310,15,15,6,0.033,2.7,0.99517,0.0263,"Astragalus laxmannii","Penstemon nitidus",0.0402439024390244,"positive",6,8,3,4,7,4,2,0.666666666666667,0.5
67,368,15,10,5,0.022,1.8,0.99806,0.0155,"Astragalus laxmannii","Rhus aromatica",0.0390243902439024,"positive",6,8,3,5,5,1,0,0,0
67,430,15,30,2,0.067,5.5,0.03349,0.99423,"Astragalus laxmannii","Symphoricarpos occidentalis",-0.0426829268292683,"negative",6,8,3,6,8,3,3,1,1
67,476,15,14,0,0.031,2.6,0.04451,1,"Astragalus laxmannii","Vicia cracca",-0.0317073170731707,"negative",6,8,3,5,11,7,3,1,0.428571428571429
72,442,3,30,3,0.013,1.1,1,0.04584,"Atriplex gardneri","Thermopsis rhombifolia",0.0231707317073171,"positive",5,8,4,4,7,4,3,0.75,0.75
81,117,11,8,4,0.013,1.1,0.99923,0.00977,"Bouteloua gracilis","Cirsium undulatum",0.0353658536585366,"positive",6,10,5,6,9,4,4,0.8,1
81,123,11,19,0,0.031,2.5,0.04398,1,"Bouteloua gracilis","Comandra umbellata",-0.0304878048780488,"negative",6,10,5,5,7,3,2,0.4,0.666666666666667
81,171,11,21,6,0.034,2.8,0.9951,0.02795,"Bouteloua gracilis","Eriogonum flavum",0.0390243902439024,"positive",6,10,5,5,9,5,4,0.8,0.8
81,239,11,23,6,0.038,3.1,0.99079,0.0453,"Bouteloua gracilis","Linum lewisii",0.0353658536585366,"positive",6,10,5,5,10,6,5,1,0.833333333333333
81,286,11,15,5,0.025,2,0.99617,0.02523,"Bouteloua gracilis","Opuntia polyacantha",0.0365853658536585,"positive",6,10,5,5,8,4,3,0.6,0.75
82,107,20,16,0,0.048,3.9,0.00655,1,"Bromus inermis","Chamaenerion angustifolium",-0.0475609756097561,"negative",6,10,5,6,9,4,4,0.8,1
82,131,20,5,4,0.015,1.2,0.99943,0.01158,"Bromus inermis","Cotoneaster acutifolius",0.0341463414634146,"positive",6,10,5,5,7,3,2,0.4,0.666666666666667
82,160,20,32,12,0.095,7.8,0.99299,0.02654,"Bromus inermis","Elaeagnus commutata",0.051219512195122,"positive",6,10,5,5,9,5,4,0.8,0.8
82,186,20,28,12,0.083,6.8,0.99874,0.00635,"Bromus inermis","Galium boreale",0.0634146341463415,"positive",6,10,5,6,8,3,3,0.6,1
82,192,20,22,2,0.065,5.4,0.04234,0.99208,"Bromus inermis","Geum triflorum",-0.0414634146341463,"negative",6,10,5,4,7,4,2,0.4,0.5
82,246,20,12,6,0.036,2.9,0.99302,0.03574,"Bromus inermis","Lonicera dioica",0.0378048780487805,"positive",6,10,5,6,7,2,2,0.4,1
82,262,20,10,6,0.03,2.4,0.99851,0.01159,"Bromus inermis","Medicago sativa",0.0439024390243902,"positive",6,10,5,5,10,6,5,1,0.833333333333333
82,338,20,6,4,0.018,1.5,0.99714,0.02902,"Bromus inermis","Polygala senega",0.0304878048780488,"positive",6,10,5,5,7,3,2,0.4,0.666666666666667
82,408,20,8,5,0.024,2,0.99781,0.01865,"Bromus inermis","Shepherdia argentea",0.0365853658536585,"positive",6,10,5,4,5,2,0,0,0
82,430,20,30,11,0.089,7.3,0.98639,0.04598,"Bromus inermis","Symphoricarpos occidentalis",0.0451219512195122,"positive",6,10,5,6,8,3,3,0.6,1
82,460,20,6,4,0.018,1.5,0.99714,0.02902,"Bromus inermis","Typha latifolia",0.0304878048780488,"positive",6,10,5,6,7,2,2,0.4,1
86,135,23,7,5,0.024,2,0.99837,0.01677,"Campanula alaskana","Cypripedium parviflorum",0.0365853658536585,"positive",6,10,5,5,7,3,2,0.4,0.666666666666667
86,184,23,6,5,0.021,1.7,0.99971,0.00596,"Campanula alaskana","Galearis rotundifolia",0.0402439024390244,"positive",6,10,5,6,7,2,2,0.4,1
86,195,23,13,0,0.044,3.6,0.00907,1,"Campanula alaskana","Grindelia squarrosa",-0.0439024390243902,"negative",6,10,5,7,11,5,4,0.8,0.8
86,196,23,14,1,0.048,3.9,0.04839,0.99395,"Campanula alaskana","Gutierrezia sarothrae",-0.0353658536585366,"negative",6,10,5,6,9,4,4,0.8,1
86,199,23,11,6,0.038,3.1,0.99079,0.0453,"Campanula alaskana","Hedysarum alpinum",0.0353658536585366,"positive",6,10,5,5,9,5,4,0.8,0.8
86,234,23,5,4,0.017,1.4,0.99877,0.02038,"Campanula alaskana","Lilium philadelphicum",0.0317073170731707,"positive",6,10,5,5,9,5,4,0.8,0.8
86,239,23,23,10,0.079,6.5,0.9851,0.04982,"Campanula alaskana","Linum lewisii",0.0426829268292683,"positive",6,10,5,5,10,6,5,1,0.833333333333333
86,258,23,30,13,0.103,8.4,0.99492,0.01937,"Campanula alaskana","Maianthemum stellatum",0.0560975609756098,"positive",6,10,5,5,7,3,2,0.4,0.666666666666667
86,290,23,9,6,0.031,2.5,0.99847,0.01273,"Campanula alaskana","Oxytropis campestris",0.0426829268292683,"positive",6,10,5,5,9,5,4,0.8,0.8
86,338,23,6,5,0.021,1.7,0.99971,0.00596,"Campanula alaskana","Polygala senega",0.0402439024390244,"positive",6,10,5,5,7,3,2,0.4,0.666666666666667
86,340,23,6,4,0.021,1.7,0.99404,0.04923,"Campanula alaskana","Populus balsamifera",0.0280487804878049,"positive",6,10,5,4,5,2,0,0,0
86,413,23,7,5,0.024,2,0.99837,0.01677,"Campanula alaskana","Sisyrinchium montanum",0.0365853658536585,"positive",6,10,5,5,8,4,3,0.6,0.75
87,112,7,19,4,0.02,1.6,0.99356,0.04692,"Campanula rapunculoides","Cirsium arvense",0.0292682926829268,"positive",6,10,5,6,9,4,4,0.8,1
87,275,7,18,4,0.019,1.5,0.99514,0.0384,"Campanula rapunculoides","Monarda fistulosa",0.0304878048780488,"positive",6,10,5,5,9,5,4,0.8,0.8
87,354,7,23,5,0.024,2,0.99837,0.01677,"Campanula rapunculoides","Prunus virginiana",0.0365853658536585,"positive",6,10,5,4,7,4,2,0.4,0.5
87,476,7,14,5,0.015,1.2,0.99995,0.00125,"Campanula rapunculoides","Vicia cracca",0.0463414634146341,"positive",6,10,5,5,11,7,5,1,0.714285714285714
89,183,8,22,5,0.026,2.1,0.996,0.02929,"Caragana arborescens","Gaillardia aristata",0.0353658536585366,"positive",5,6,2,6,10,5,1,0.5,0.2
89,239,8,23,5,0.027,2.2,0.99473,0.03596,"Caragana arborescens","Linum lewisii",0.0341463414634146,"positive",5,6,2,5,10,6,2,1,0.333333333333333
89,438,8,12,4,0.014,1.2,0.99872,0.01401,"Caragana arborescens","Taraxacum officinale",0.0341463414634146,"positive",5,6,2,3,11,9,2,1,0.222222222222222
91,258,3,30,3,0.013,1.1,1,0.04584,"Carex aurea","Maianthemum stellatum",0.0231707317073171,"positive",6,6,1,5,7,3,1,1,0.333333333333333
95,442,3,30,3,0.013,1.1,1,0.04584,"Carex filifolia","Thermopsis rhombifolia",0.0231707317073171,"positive",4,8,5,4,7,4,4,0.8,1
103,181,5,23,4,0.017,1.4,0.99877,0.02038,"Castilleja miniata","Fragaria virginiana",0.0317073170731707,"positive",5,10,6,5,11,7,6,1,0.857142857142857
106,123,5,19,4,0.014,1.2,0.99957,0.00938,"Cerastium arvense","Comandra umbellata",0.0341463414634146,"positive",5,8,4,5,7,3,3,0.75,1
107,118,16,8,4,0.019,1.6,0.99389,0.04291,"Chamaenerion angustifolium","Cirsium vulgare",0.0292682926829268,"positive",6,9,4,7,11,5,3,0.75,0.6
107,123,16,19,0,0.045,3.7,0.00878,1,"Chamaenerion angustifolium","Comandra umbellata",-0.0451219512195122,"negative",6,9,4,5,7,3,2,0.5,0.666666666666667
107,171,16,21,1,0.05,4.1,0.04035,0.99514,"Chamaenerion angustifolium","Eriogonum flavum",-0.0378048780487805,"negative",6,9,4,5,9,5,4,1,0.8
107,186,16,28,1,0.067,5.5,0.00631,0.99949,"Chamaenerion angustifolium","Galium boreale",-0.0548780487804878,"negative",6,9,4,6,8,3,3,0.75,1
107,195,16,13,0,0.031,2.5,0.04584,1,"Chamaenerion angustifolium","Grindelia squarrosa",-0.0304878048780488,"negative",6,9,4,7,11,5,3,0.75,0.6
107,196,16,14,0,0.033,2.7,0.03521,1,"Chamaenerion angustifolium","Gutierrezia sarothrae",-0.0329268292682927,"negative",6,9,4,6,9,4,4,1,1
107,206,16,8,4,0.019,1.6,0.99389,0.04291,"Chamaenerion angustifolium","Heracleum maximum",0.0292682926829268,"positive",6,9,4,6,8,3,3,0.75,1
107,208,16,13,0,0.031,2.5,0.04584,1,"Chamaenerion angustifolium","Heterotheca villosa",-0.0304878048780488,"negative",6,9,4,6,10,5,4,1,0.8
107,233,16,14,0,0.033,2.7,0.03521,1,"Chamaenerion angustifolium","Liatris punctata",-0.0329268292682927,"negative",6,9,4,7,10,4,3,0.75,0.75
107,285,16,13,0,0.031,2.5,0.04584,1,"Chamaenerion angustifolium","Oenothera suffrutescens",-0.0304878048780488,"negative",6,9,4,5,8,4,3,0.75,0.75
107,286,16,15,0,0.036,2.9,0.02692,1,"Chamaenerion angustifolium","Opuntia polyacantha",-0.0353658536585366,"negative",6,9,4,5,8,4,3,0.75,0.75
107,310,16,15,0,0.036,2.9,0.02692,1,"Chamaenerion angustifolium","Penstemon nitidus",-0.0353658536585366,"negative",6,9,4,4,7,4,2,0.5,0.5
107,321,16,15,0,0.036,2.9,0.02692,1,"Chamaenerion angustifolium","Phlox hoodii",-0.0353658536585366,"negative",6,9,4,3,10,8,4,1,0.5
107,442,16,30,1,0.071,5.9,0.00347,0.99975,"Chamaenerion angustifolium","Thermopsis rhombifolia",-0.0597560975609756,"negative",6,9,4,4,7,4,2,0.5,0.5
107,454,16,18,7,0.043,3.5,0.99455,0.02645,"Chamaenerion angustifolium","Trifolium pratense",0.0426829268292683,"positive",6,9,4,6,10,5,4,1,0.8
107,488,16,14,0,0.033,2.7,0.03521,1,"Chamaenerion angustifolium","Zizia aptera",-0.0329268292682927,"negative",6,9,4,5,7,3,2,0.5,0.666666666666667
110,112,5,19,4,0.014,1.2,0.99957,0.00938,"Chenopodium album","Cirsium arvense",0.0341463414634146,"positive",7,9,3,6,9,4,3,1,0.75
110,183,5,22,4,0.016,1.3,0.99903,0.01705,"Chenopodium album","Gaillardia aristata",0.0329268292682927,"positive",7,9,3,6,10,5,3,1,0.6
110,239,5,23,4,0.017,1.4,0.99877,0.02038,"Chenopodium album","Linum lewisii",0.0317073170731707,"positive",7,9,3,5,10,6,3,1,0.5
112,123,19,19,0,0.054,4.4,0.00311,1,"Cirsium arvense","Comandra umbellata",-0.0536585365853659,"negative",6,9,4,5,7,3,2,0.5,0.666666666666667
112,140,19,7,4,0.02,1.6,0.99356,0.04692,"Cirsium arvense","Dalea purpurea",0.0292682926829268,"positive",6,9,4,6,9,4,4,1,1
112,160,19,32,13,0.09,7.4,0.99942,0.00338,"Cirsium arvense","Elaeagnus commutata",0.0682926829268293,"positive",6,9,4,5,9,5,4,1,0.8
112,171,19,21,1,0.059,4.9,0.01549,0.99849,"Cirsium arvense","Eriogonum flavum",-0.0475609756097561,"negative",6,9,4,5,9,5,4,1,0.8
112,183,19,22,9,0.062,5.1,0.99409,0.02493,"Cirsium arvense","Gaillardia aristata",0.0475609756097561,"positive",6,9,4,6,10,5,4,1,0.8
112,193,19,14,7,0.04,3.2,0.99734,0.01534,"Cirsium arvense","Glycyrrhiza lepidota",0.0463414634146341,"positive",6,9,4,6,8,3,3,0.75,1
112,214,19,6,4,0.017,1.4,0.99783,0.02379,"Cirsium arvense","Hordeum jubatum",0.0317073170731707,"positive",6,9,4,6,7,2,2,0.5,1
