source_taxon_name,interaction_type,target_taxon_name,target_taxon,notes,latitude,longitude,study_citation
Taraxacum officinale,flowersVisitedBy,Evylaeus,genus,,NA,NA,"Ollerton, J., Trunschke, J. ., Havens, K. ., Landaverde-González, P. ., Keller, A. ., Gilpin, A.-M. ., Rodrigo Rech, A. ., Baronio, G. J. ., Phillips, B. J., Mackin, C. ., Stanley, D. A., Treanore, E. ., Baker, E. ., Rotheray, E. L., Erickson, E. ., Fornoff, F. ., Brearley, F. Q. ., Ballantyne, G. ., Iossa, G. ., Stone, G. N., Bartomeus, I. ., Stockan, J. A., Leguizamón, J., Prendergast, K. ., Rowley, L., Giovanetti, M., de Oliveira Bueno, R., Wesselingh, R. A., Mallinger, R., Edmondson, S., Howard, S. R., Leonhardt, S. D., Rojas-Nossa, S. V., Brett, M., Joaqui, T., Antoniazzi, R., Burton, V. J., Feng, H.-H., Tian, Z.-X., Xu, Q., Zhang, C., Shi, C.-L., Huang, S.-Q., Cole, L. J., Bendifallah, L., Ellis, E. E., Hegland, S. J., Straffon Díaz, S., Lander, T. A. ., Mayr, A. V., Dawson, R. ., Eeraerts, M. ., Armbruster, W. S. ., Walton, B. ., Adjlane, N. ., Falk, S. ., Mata, L. ., Goncalves Geiger, A. ., Carvell, C. ., Wallace, C. ., Ratto, F. ., Barberis, M. ., Kahane, F. ., Connop, S. ., Stip, A. ., Sigrist, M. R. ., Vereecken, N. J. ., Klein, A.-M., Baldock, K. ., & Arnold, S. E. J. . (2022). Pollinator-flower interactions in gardens during the COVID-19 pandemic lockdown of 2020. Journal of Pollination Ecology, 31, 87–96. https://doi.org/10.26786/1920-7603(2022)695. Accessed at <https://github.com/globalbioticinteractions/ollerton2022/archive/7eb71e8e5026ec08c04a69a09860f8927061a8fd.zip> on 09 May 2025."
Taraxacum officinale,flowersVisitedBy,Johnrehnia,genus,,NA,NA,"Ollerton, J., Trunschke, J. ., Havens, K. ., Landaverde-González, P. ., Keller, A. ., Gilpin, A.-M. ., Rodrigo Rech, A. ., Baronio, G. J. ., Phillips, B. J., Mackin, C. ., Stanley, D. A., Treanore, E. ., Baker, E. ., Rotheray, E. L., Erickson, E. ., Fornoff, F. ., Brearley, F. Q. ., Ballantyne, G. ., Iossa, G. ., Stone, G. N., Bartomeus, I. ., Stockan, J. A., Leguizamón, J., Prendergast, K. ., Rowley, L., Giovanetti, M., de Oliveira Bueno, R., Wesselingh, R. A., Mallinger, R., Edmondson, S., Howard, S. R., Leonhardt, S. D., Rojas-Nossa, S. V., Brett, M., Joaqui, T., Antoniazzi, R., Burton, V. J., Feng, H.-H., Tian, Z.-X., Xu, Q., Zhang, C., Shi, C.-L., Huang, S.-Q., Cole, L. J., Bendifallah, L., Ellis, E. E., Hegland, S. J., Straffon Díaz, S., Lander, T. A. ., Mayr, A. V., Dawson, R. ., Eeraerts, M. ., Armbruster, W. S. ., Walton, B. ., Adjlane, N. ., Falk, S. ., Mata, L. ., Goncalves Geiger, A. ., Carvell, C. ., Wallace, C. ., Ratto, F. ., Barberis, M. ., Kahane, F. ., Connop, S. ., Stip, A. ., Sigrist, M. R. ., Vereecken, N. J. ., Klein, A.-M., Baldock, K. ., & Arnold, S. E. J. . (2022). Pollinator-flower interactions in gardens during the COVID-19 pandemic lockdown of 2020. Journal of Pollination Ecology, 31, 87–96. https://doi.org/10.26786/1920-7603(2022)695. Accessed at <https://github.com/globalbioticinteractions/ollerton2022/archive/7eb71e8e5026ec08c04a69a09860f8927061a8fd.zip> on 09 May 2025."
Taraxacum officinale,flowersVisitedBy,Sargus,genus,,NA,NA,"Ollerton, J., Trunschke, J. ., Havens, K. ., Landaverde-González, P. ., Keller, A. ., Gilpin, A.-M. ., Rodrigo Rech, A. ., Baronio, G. J. ., Phillips, B. J., Mackin, C. ., Stanley, D. A., Treanore, E. ., Baker, E. ., Rotheray, E. L., Erickson, E. ., Fornoff, F. ., Brearley, F. Q. ., Ballantyne, G. ., Iossa, G. ., Stone, G. N., Bartomeus, I. ., Stockan, J. A., Leguizamón, J., Prendergast, K. ., Rowley, L., Giovanetti, M., de Oliveira Bueno, R., Wesselingh, R. A., Mallinger, R., Edmondson, S., Howard, S. R., Leonhardt, S. D., Rojas-Nossa, S. V., Brett, M., Joaqui, T., Antoniazzi, R., Burton, V. J., Feng, H.-H., Tian, Z.-X., Xu, Q., Zhang, C., Shi, C.-L., Huang, S.-Q., Cole, L. J., Bendifallah, L., Ellis, E. E., Hegland, S. J., Straffon Díaz, S., Lander, T. A. ., Mayr, A. V., Dawson, R. ., Eeraerts, M. ., Armbruster, W. S. ., Walton, B. ., Adjlane, N. ., Falk, S. ., Mata, L. ., Goncalves Geiger, A. ., Carvell, C. ., Wallace, C. ., Ratto, F. ., Barberis, M. ., Kahane, F. ., Connop, S. ., Stip, A. ., Sigrist, M. R. ., Vereecken, N. J. ., Klein, A.-M., Baldock, K. ., & Arnold, S. E. J. . (2022). Pollinator-flower interactions in gardens during the COVID-19 pandemic lockdown of 2020. Journal of Pollination Ecology, 31, 87–96. https://doi.org/10.26786/1920-7603(2022)695. Accessed at <https://github.com/globalbioticinteractions/ollerton2022/archive/7eb71e8e5026ec08c04a69a09860f8927061a8fd.zip> on 09 May 2025."
Taraxacum officinale,flowersVisitedBy,Epicauta,genus,,NA,NA,"Ollerton, J., Trunschke, J. ., Havens, K. ., Landaverde-González, P. ., Keller, A. ., Gilpin, A.-M. ., Rodrigo Rech, A. ., Baronio, G. J. ., Phillips, B. J., Mackin, C. ., Stanley, D. A., Treanore, E. ., Baker, E. ., Rotheray, E. L., Erickson, E. ., Fornoff, F. ., Brearley, F. Q. ., Ballantyne, G. ., Iossa, G. ., Stone, G. N., Bartomeus, I. ., Stockan, J. A., Leguizamón, J., Prendergast, K. ., Rowley, L., Giovanetti, M., de Oliveira Bueno, R., Wesselingh, R. A., Mallinger, R., Edmondson, S., Howard, S. R., Leonhardt, S. D., Rojas-Nossa, S. V., Brett, M., Joaqui, T., Antoniazzi, R., Burton, V. J., Feng, H.-H., Tian, Z.-X., Xu, Q., Zhang, C., Shi, C.-L., Huang, S.-Q., Cole, L. J., Bendifallah, L., Ellis, E. E., Hegland, S. J., Straffon Díaz, S., Lander, T. A. ., Mayr, A. V., Dawson, R. ., Eeraerts, M. ., Armbruster, W. S. ., Walton, B. ., Adjlane, N. ., Falk, S. ., Mata, L. ., Goncalves Geiger, A. ., Carvell, C. ., Wallace, C. ., Ratto, F. ., Barberis, M. ., Kahane, F. ., Connop, S. ., Stip, A. ., Sigrist, M. R. ., Vereecken, N. J. ., Klein, A.-M., Baldock, K. ., & Arnold, S. E. J. . (2022). Pollinator-flower interactions in gardens during the COVID-19 pandemic lockdown of 2020. Journal of Pollination Ecology, 31, 87–96. https://doi.org/10.26786/1920-7603(2022)695. Accessed at <https://github.com/globalbioticinteractions/ollerton2022/archive/7eb71e8e5026ec08c04a69a09860f8927061a8fd.zip> on 09 May 2025."
Taraxacum officinale,pollinatedBy,Balclutha,genus,,NA,NA,ResascoYY
Taraxacum officinale,pollinatedBy,Altica,genus,,NA,NA,ResascoYY
Taraxacum officinale,pollinatedBy,Stenodema,genus,,NA,NA,ResascoYY
Taraxacum officinale,pollinatedBy,Dikraneura,genus,,NA,NA,ResascoYY
Taraxacum officinale,pollinatedBy,Yramea,genus,,-33.35,-70.26666667,"Muñoz & Cavieres . 2008. The presence of a showy invasive plant disrupts  pollinator service and reproductive output in native alpine species only at high densities. Journal of Ecology, 96(3), 459-467. doi: 10.1111/j.1365-2745.2008.01361.x"
Taraxacum officinale,pollinatedBy,Liphanthus,genus,,-33.35,-70.26666667,"Muñoz & Cavieres . 2008. The presence of a showy invasive plant disrupts  pollinator service and reproductive output in native alpine species only at high densities. Journal of Ecology, 96(3), 459-467. doi: 10.1111/j.1365-2745.2008.01361.x"
Taraxacum officinale,pollinatedBy,Eumerus,genus,,49.70486391,9.99218027,doi:10.1111/ele.12657
Taraxacum officinale,pollinatedBy,Scatopsciara,genus,,NA,NA,Weiner2014
Taraxacum officinale,pollinatedBy,Oscinella,genus,,NA,NA,Weiner2014
Taraxacum officinale,pollinatedBy,Bradysia,genus,,NA,NA,Weiner2014
Taraxacum officinale,pollinatedBy,Ophiomyia,genus,,NA,NA,Weiner2014
Trifolium pratense,flowersVisitedBy,Platypalpus,genus,,51.312806,-2.320611,"Pocock, Michael J. O.; Evans, Darren M.; Memmott, Jane (2012), Data from: The robustness and restoration of a network of ecological networks, Dryad, Dataset, https://doi.org/10.5061/dryad.3s36r118. Accessed at <https://datadryad.org/stash/downloads/file_stream/40321> on 09 May 2025."
Trifolium pratense,pollinatedBy,Clytiomya,genus,,39.278958,-89.8968771,"Robertson, C. 1929. Flowers and insects: lists of visitors to four hundred and fifty-three flowers. Carlinville, IL, USA, C. Robertson."
Trifolium pratense,pollinatedBy,Helina,genus,,NA,NA,Fang2016
Trifolium pratense,pollinatedBy,Adscita,genus,,50.201429,17.412062,doi:10.1371/journal.pone.0263576
Trifolium pratense,pollinatedBy,Hydrophoria,genus,,67.655,24.919,doi:10.1038/s41559-022-01928-3
Allium cernuum,pollinatedBy,Dasysyrphus,genus,,48.7775,-123.941722,"Guzman, Laura Melissa; Kelly, Tyler; Elle, Elizabeth, 2022, ""A dataset for pollinator diversity and their interactions with plants in the Pacific NorthWest"", https://doi.org/10.5683/SP3/WTEZNH, Borealis, V1. Accessed at <https://github.com/globalbioticinteractions/guzman2022/archive/e24f70b4a435156264c45a853b4a58687df4cdfc.zip> on 05 May 2025."
Antennaria rosea,pollinatedBy,Trirhabda,genus,,NA,NA,ResascoYY
Antennaria rosea,pollinatedBy,Corimelaena,genus,,NA,NA,ResascoYY
Anticlea elegans,flowersVisitedBy,Trichophya,genus,,NA,NA,"Olito, Colin; Fox, Jeremy W. (2015), Data from: Species traits and abundances predict metrics of plant�pollinator network structure, but not pairwise interactions, Dryad, Dataset, https://doi.org/10.5061/dryad.7st32. Accessed at <https://github.com/zedomel/olito2015/archive/dde6fe0d26220a466c068d8a3a97108b130585ba.zip> on 05 May 2025."
Apocynum androsaemifolium,flowersVisitedBy,Hemaris,genus,,47.041568,-83.703927,https://www.inaturalist.org/observations/40894636
Apocynum androsaemifolium,pollinatedBy,Trichophora,genus,,39.278958,-89.8968771,"Robertson, C. 1929. Flowers and insects: lists of visitors to four hundred and fifty-three flowers. Carlinville, IL, USA, C. Robertson."
Apocynum androsaemifolium,pollinatedBy,Corizus,genus,,39.278958,-89.8968771,"Robertson, C. 1929. Flowers and insects: lists of visitors to four hundred and fifty-three flowers. Carlinville, IL, USA, C. Robertson."
Apocynum androsaemifolium,pollinatedBy,Teleas,genus,,39.278958,-89.8968771,"Robertson, C. 1929. Flowers and insects: lists of visitors to four hundred and fifty-three flowers. Carlinville, IL, USA, C. Robertson."
Apocynum androsaemifolium,pollinatedBy,Pompiloides,genus,,39.278958,-89.8968771,"Robertson, C. 1929. Flowers and insects: lists of visitors to four hundred and fifty-three flowers. Carlinville, IL, USA, C. Robertson."
Apocynum androsaemifolium,pollinatedBy,Polyblastus,genus,,39.278958,-89.8968771,"Robertson, C. 1929. Flowers and insects: lists of visitors to four hundred and fifty-three flowers. Carlinville, IL, USA, C. Robertson."
Arctostaphylos uva-ursi,pollinatedBy,Icaricia,genus,,48.781667,-123.88525,"Guzman, Laura Melissa; Kelly, Tyler; Elle, Elizabeth, 2022, ""A dataset for pollinator diversity and their interactions with plants in the Pacific NorthWest"", https://doi.org/10.5683/SP3/WTEZNH, Borealis, V1. Accessed at <https://github.com/globalbioticinteractions/guzman2022/archive/e24f70b4a435156264c45a853b4a58687df4cdfc.zip> on 05 May 2025."
Arctostaphylos uva-ursi,pollinatedBy,Criorhina,genus,,48.781667,-123.88525,"Guzman, Laura Melissa; Kelly, Tyler; Elle, Elizabeth, 2022, ""A dataset for pollinator diversity and their interactions with plants in the Pacific NorthWest"", https://doi.org/10.5683/SP3/WTEZNH, Borealis, V1. Accessed at <https://github.com/globalbioticinteractions/guzman2022/archive/e24f70b4a435156264c45a853b4a58687df4cdfc.zip> on 05 May 2025."
Asclepias viridiflora,pollinatedBy,Heminomada,genus,,39.278958,-89.8968771,"Robertson, C. 1929. Flowers and insects: lists of visitors to four hundred and fifty-three flowers. Carlinville, IL, USA, C. Robertson."
Astragalus alpinus,pollinatedBy,Aclastus,genus,,68.35,18.5,"Elberling, H. & Olesen, J. M. 1999. The structure of a high latitude plant-pollinator system: The dominance of flies. Ecography 22:314-323."
Astragalus canadensis,pollinatedBy,Therioplectes,genus,,39.278958,-89.8968771,"Robertson, C. 1929. Flowers and insects: lists of visitors to four hundred and fifty-three flowers. Carlinville, IL, USA, C. Robertson."
Astragalus canadensis,pollinatedBy,Helicobia,genus,,39.278958,-89.8968771,"Robertson, C. 1929. Flowers and insects: lists of visitors to four hundred and fifty-three flowers. Carlinville, IL, USA, C. Robertson."
Astragalus canadensis,pollinatedBy,Epeolus,genus,,39.278958,-89.8968771,"Robertson, C. 1929. Flowers and insects: lists of visitors to four hundred and fifty-three flowers. Carlinville, IL, USA, C. Robertson."
Astragalus canadensis,pollinatedBy,Odontalictus,genus,,39.278958,-89.8968771,"Robertson, C. 1929. Flowers and insects: lists of visitors to four hundred and fifty-three flowers. Carlinville, IL, USA, C. Robertson."
Campanula rapunculoides,pollinatedBy,Geomyza,genus,,50.201429,17.412062,doi:10.1371/journal.pone.0263576
Cerastium arvense,pollinatedBy,Parasyrphus,genus,,48.78617,-123.63399,"Guzman, Laura Melissa; Kelly, Tyler; Elle, Elizabeth, 2022, ""A dataset for pollinator diversity and their interactions with plants in the Pacific NorthWest"", https://doi.org/10.5683/SP3/WTEZNH, Borealis, V1. Accessed at <https://github.com/globalbioticinteractions/guzman2022/archive/e24f70b4a435156264c45a853b4a58687df4cdfc.zip> on 05 May 2025."
Cerastium arvense,pollinatedBy,Rhamphomyia,genus,,46.91995,-122.8579,"Guzman, Laura Melissa; Kelly, Tyler; Elle, Elizabeth, 2022, ""A dataset for pollinator diversity and their interactions with plants in the Pacific NorthWest"", https://doi.org/10.5683/SP3/WTEZNH, Borealis, V1. Accessed at <https://github.com/globalbioticinteractions/guzman2022/archive/e24f70b4a435156264c45a853b4a58687df4cdfc.zip> on 05 May 2025."
Cerastium arvense,pollinatedBy,Meromyza,genus,,NA,NA,https://www.sussex.ac.uk/lifesci/ebe/dopi/search/interactions?plant=NBNSYS0000003017&pollinator=NBNSYS0000135054
Cerastium alpinum,pollinatedBy,Smittia,genus,,66.966667,-50.55,"Witt P (1998) BSc thesis. Univ of Aarhus, Aarhus, Denmark."
Cerastium alpinum,pollinatedBy,Vellitor,genus,,68.35,18.5,"Elberling, H. & Olesen, J. M. 1999. The structure of a high latitude plant-pollinator system: The dominance of flies. Ecography 22:314-323."
Cerastium alpinum,pollinatedBy,Cotesia,genus,,68.35,18.5,"Elberling, H. & Olesen, J. M. 1999. The structure of a high latitude plant-pollinator system: The dominance of flies. Ecography 22:314-323."
Cerastium alpinum,pollinatedBy,Lycoriella,genus,,68.35,18.5,"Elberling, H. & Olesen, J. M. 1999. The structure of a high latitude plant-pollinator system: The dominance of flies. Ecography 22:314-323."
Cerastium alpinum,flowersVisitedBy,Dasineura,genus,,68.35921,18.48484,"Elberling, H., and J. M. Olesen. 1999. The structure of a high latitude plant-flower visitor system: the dominance of flies. Ecography 22:314-323."
Cerastium alpinum,flowersVisitedBy,Phygadenon,genus,,68.35921,18.48484,"Elberling, H., and J. M. Olesen. 1999. The structure of a high latitude plant-flower visitor system: the dominance of flies. Ecography 22:314-323."
Cerastium alpinum,flowersVisitedBy,Arpedium,genus,,68.35921,18.48484,"Elberling, H., and J. M. Olesen. 1999. The structure of a high latitude plant-flower visitor system: the dominance of flies. Ecography 22:314-323."
Cerastium alpinum,flowersVisitedBy,Platygaster,genus,,68.35921,18.48484,"Elberling, H., and J. M. Olesen. 1999. The structure of a high latitude plant-flower visitor system: the dominance of flies. Ecography 22:314-323."
Cerastium arvense glandulosum,pollinatedBy,Hypodynerus,genus,,-33.283334,-70.266668,"Arroyo, M.T.K., R. Primack & J.J. Armesto. 1982. Community studies in pollination ecology in the high temperate Andes of central Chile. I. Pollination mechanisms and altitudinal variation. Amer. J. Bot. 69:82-97."
Cerastium arvense glandulosum,pollinatedBy,Vibrissomyia,genus,,-33.283334,-70.266668,"Arroyo, M.T.K., R. Primack & J.J. Armesto. 1982. Community studies in pollination ecology in the high temperate Andes of central Chile. I. Pollination mechanisms and altitudinal variation. Amer. J. Bot. 69:82-97."
Cirsium undulatum,flowersVisitedBy,Diadasia,genus,,33.134855,-117.298975,https://www.inaturalist.org/observations/114070735
Comandra umbellata,pollinatedBy,Cantharis,genus,,39.278958,-89.8968771,"Robertson, C. 1929. Flowers and insects: lists of visitors to four hundred and fifty-three flowers. Carlinville, IL, USA, C. Robertson."
Comandra umbellata,pollinatedBy,Melecta,genus,,39.278958,-89.8968771,"Robertson, C. 1929. Flowers and insects: lists of visitors to four hundred and fifty-three flowers. Carlinville, IL, USA, C. Robertson."
Comandra umbellata,pollinatedBy,Cryptocheilus,genus,,39.278958,-89.8968771,"Robertson, C. 1929. Flowers and insects: lists of visitors to four hundred and fifty-three flowers. Carlinville, IL, USA, C. Robertson."
Comandra umbellata,pollinatedBy,Hemiteles,genus,,39.278958,-89.8968771,"Robertson, C. 1929. Flowers and insects: lists of visitors to four hundred and fifty-three flowers. Carlinville, IL, USA, C. Robertson."
Comandra umbellata,pollinatedBy,Cryptus,genus,,39.278958,-89.8968771,"Robertson, C. 1929. Flowers and insects: lists of visitors to four hundred and fifty-three flowers. Carlinville, IL, USA, C. Robertson."
Cornus sericea,flowersVisitedBy,Gonandrena,genus,,41.2911356,-73.5959967,https://www.inaturalist.org/observations/84759687
Dalea candida,pollinatedBy,Sterictophora,genus,,38.841784,-105.043821,"Clements, R. E., and F. L. Long. 1923, Experimental pollination. An outline of the ecology of flowers and insects. Washington, D.C., USA, Carnegie Institute of Washington."
Dalea purpurea,flowersVisitedBy,Anthophora,genus,,NA,NA,"Cane, J.H. (2006). An evaluation of pollination mechanisms for purple prairie-clover, Dalea purpurea (Fabaceae: Amorpheae). The American Midland Naturalist, 156, 193?197"
Dasiphora fruticosa,flowersVisitedBy,Brenthis,genus,,NA,NA,"Clements, F.E. & Long, F.L. (1923). Experimental Pollination An Outline Of The Ecology Of Flower And Insects. Carnegie Institute of Washington, Washington, D.C."
Dasiphora fruticosa,flowersVisitedBy,Stenodynerus,genus,,41.81264969,-72.25273202,https://www.inaturalist.org/observations/13916624
Dasiphora fruticosa,pollinatedBy,Mordellistena,genus,,NA,NA,ResascoYY
Eriogonum flavum,pollinatedBy,Sphecini,genus,,NA,NA,Simanonok2014
Eriogonum flavum,pollinatedBy,Ammophilini,genus,,NA,NA,Simanonok2014
Eriogonum umbellatum,flowersVisitedBy,Pachybrachis,genus,,34.69991117,-119.1190469,https://www.inaturalist.org/observations/54606966
Eriogonum umbellatum var. furcosum,flowersVisitedBy,Plebejus,genus,,NA,NA,National Database Plant Pollinators. Center for Plant Conservation at San Diego Zoo Global. Accessed via https://saveplants.org/national-collection/pollinator-search/ on 2020-06-05. Accessed at <https://github.com/globalbioticinteractions/cpc-pollinators/archive/a64674001b3fce1c5a4896d8c29b4bcb024e6f0b.zip> on 05 May 2025.
Fragaria virginiana grayana,pollinatedBy,Lampronota,genus,,39.278958,-89.8968771,"Robertson, C. 1929. Flowers and insects: lists of visitors to four hundred and fifty-three flowers. Carlinville, IL, USA, C. Robertson."
Fragaria virginiana grayana,pollinatedBy,Leucania,genus,,39.278958,-89.8968771,"Robertson, C. 1929. Flowers and insects: lists of visitors to four hundred and fifty-three flowers. Carlinville, IL, USA, C. Robertson."
Fragaria virginiana grayana,pollinatedBy,Trirhoptrasema,genus,,39.278958,-89.8968771,"Robertson, C. 1929. Flowers and insects: lists of visitors to four hundred and fifty-three flowers. Carlinville, IL, USA, C. Robertson."
Galium boreale,flowersVisitedBy,Protandrena,genus,,47.88849,-99.02098,"Clint Otto, Russ Bryant, and Ned H. Euliss Jr., 2020, The U.S. Geological Survey Pollinator Library Dataset: U.S. Geological Survey. https://doi.org/10.5066/P9DSS3VL. Accessed at <https://www.sciencebase.gov/catalog/file/get/5f076d2082ce21d4c3fb7426?f=__disk__c5%2F05%2Fa4%2Fc505a40f8b320c4d1444ba286d4e7ec1143390a9> on 05 May 2025."
Galium boreale,pollinatedBy,Trichopsomyia,genus,,45.641993,-122.45951,"Guzman, Laura Melissa; Kelly, Tyler; Elle, Elizabeth, 2022, ""A dataset for pollinator diversity and their interactions with plants in the Pacific NorthWest"", https://doi.org/10.5683/SP3/WTEZNH, Borealis, V1. Accessed at <https://github.com/globalbioticinteractions/guzman2022/archive/e24f70b4a435156264c45a853b4a58687df4cdfc.zip> on 05 May 2025."
Galium boreale,pollinatedBy,Scatophaga,genus,,NA,NA,https://www.sussex.ac.uk/lifesci/ebe/dopi/search/interactions?plant=NBNSYS0000004307&pollinator=NBNSYS0100025059
Gutierrezia sarothrae,flowersVisitedBy,Micranthophora,genus,,32.91391043,-116.4608303,https://www.inaturalist.org/observations/97418831
Gutierrezia sarothrae,flowersVisitedBy,Ashmeadiella,genus,,32.82148676,-117.0542863,https://www.inaturalist.org/observations/86678806
Heracleum maximum,pollinatedBy,Gambrus,genus,,39.278958,-89.8968771,"Robertson, C. 1929. Flowers and insects: lists of visitors to four hundred and fifty-three flowers. Carlinville, IL, USA, C. Robertson."
Heracleum maximum,pollinatedBy,Microstelis,genus,,39.278958,-89.8968771,"Robertson, C. 1929. Flowers and insects: lists of visitors to four hundred and fifty-three flowers. Carlinville, IL, USA, C. Robertson."
Heracleum maximum,pollinatedBy,Molorchus,genus,,43.329968,-123.33706,"Guzman, Laura Melissa; Kelly, Tyler; Elle, Elizabeth, 2022, ""A dataset for pollinator diversity and their interactions with plants in the Pacific NorthWest"", https://doi.org/10.5683/SP3/WTEZNH, Borealis, V1. Accessed at <https://github.com/globalbioticinteractions/guzman2022/archive/e24f70b4a435156264c45a853b4a58687df4cdfc.zip> on 05 May 2025."
Heracleum maximum,pollinatedBy,Rhagio,genus,,43.329968,-123.33706,"Guzman, Laura Melissa; Kelly, Tyler; Elle, Elizabeth, 2022, ""A dataset for pollinator diversity and their interactions with plants in the Pacific NorthWest"", https://doi.org/10.5683/SP3/WTEZNH, Borealis, V1. Accessed at <https://github.com/globalbioticinteractions/guzman2022/archive/e24f70b4a435156264c45a853b4a58687df4cdfc.zip> on 05 May 2025."
Heracleum maximum,pollinatedBy,Phaenica,genus,,43.329968,-123.33706,"Guzman, Laura Melissa; Kelly, Tyler; Elle, Elizabeth, 2022, ""A dataset for pollinator diversity and their interactions with plants in the Pacific NorthWest"", https://doi.org/10.5683/SP3/WTEZNH, Borealis, V1. Accessed at <https://github.com/globalbioticinteractions/guzman2022/archive/e24f70b4a435156264c45a853b4a58687df4cdfc.zip> on 05 May 2025."
Heracleum maximum,pollinatedBy,Hyatomyia,genus,,43.329968,-123.33706,"Guzman, Laura Melissa; Kelly, Tyler; Elle, Elizabeth, 2022, ""A dataset for pollinator diversity and their interactions with plants in the Pacific NorthWest"", https://doi.org/10.5683/SP3/WTEZNH, Borealis, V1. Accessed at <https://github.com/globalbioticinteractions/guzman2022/archive/e24f70b4a435156264c45a853b4a58687df4cdfc.zip> on 05 May 2025."
Heracleum maximum,flowersVisitedBy,Pedilus,genus,,43.47563553,-123.3202896,https://www.inaturalist.org/observations/13209579
Heracleum maximum,flowersVisitedBy,Eucoila,genus,,NA,NA,"Robertson, C. 1929. Flowers and insects: lists of visitors to four hundred and fifty-three flowers. Carlinville, IL, USA, C. Robertson."
Heracleum maximum,flowersVisitedBy,Leschenaultia,genus,,NA,NA,"Robertson, C. 1929. Flowers and insects: lists of visitors to four hundred and fifty-three flowers. Carlinville, IL, USA, C. Robertson."
Heracleum maximum,flowersVisitedBy,Drepanium,genus,,NA,NA,"Robertson, C. 1929. Flowers and insects: lists of visitors to four hundred and fifty-three flowers. Carlinville, IL, USA, C. Robertson."
Heracleum maximum,flowersVisitedBy,Ptilandrena,genus,,NA,NA,"Robertson, C. 1929. Flowers and insects: lists of visitors to four hundred and fifty-three flowers. Carlinville, IL, USA, C. Robertson."
Heracleum maximum,flowersVisitedBy,Phygadeuon,genus,,NA,NA,"Robertson, C. 1929. Flowers and insects: lists of visitors to four hundred and fifty-three flowers. Carlinville, IL, USA, C. Robertson."
Heracleum maximum,flowersVisitedBy,Sturmia,genus,,NA,NA,"Robertson, C. 1929. Flowers and insects: lists of visitors to four hundred and fifty-three flowers. Carlinville, IL, USA, C. Robertson."
Heracleum maximum,flowersVisitedBy,Rhopalum,genus,,NA,NA,"Robertson, C. 1929. Flowers and insects: lists of visitors to four hundred and fifty-three flowers. Carlinville, IL, USA, C. Robertson."
Heracleum maximum,flowersVisitedBy,Ceriana,genus,,NA,NA,"Robertson, C. 1929. Flowers and insects: lists of visitors to four hundred and fifty-three flowers. Carlinville, IL, USA, C. Robertson."
Heracleum maximum,flowersVisitedBy,Leucostoma,genus,,NA,NA,"Robertson, C. 1929. Flowers and insects: lists of visitors to four hundred and fifty-three flowers. Carlinville, IL, USA, C. Robertson."
Heracleum maximum,flowersVisitedBy,Machaeris,genus,,NA,NA,"Robertson, C. 1929. Flowers and insects: lists of visitors to four hundred and fifty-three flowers. Carlinville, IL, USA, C. Robertson."
Heracleum maximum,flowersVisitedBy,Corphyra,genus,,NA,NA,"Robertson, C. 1929. Flowers and insects: lists of visitors to four hundred and fifty-three flowers. Carlinville, IL, USA, C. Robertson."
Heracleum maximum,flowersVisitedBy,Microbracon,genus,,NA,NA,"Robertson, C. 1929. Flowers and insects: lists of visitors to four hundred and fifty-three flowers. Carlinville, IL, USA, C. Robertson."
Heracleum maximum,flowersVisitedBy,Hyalomyodes,genus,,NA,NA,"Robertson, C. 1929. Flowers and insects: lists of visitors to four hundred and fifty-three flowers. Carlinville, IL, USA, C. Robertson."
Linaria vulgaris,pollinatedBy,Pyrameis,genus,,38.841784,-105.043821,"Clements, R. E., and F. L. Long. 1923, Experimental pollination. An outline of the ecology of flowers and insects. Washington, D.C., USA, Carnegie Institute of Washington."
Maianthemum stellatum,pollinatedBy,Pachyophthalmus,genus,,39.278958,-89.8968771,"Robertson, C. 1929. Flowers and insects: lists of visitors to four hundred and fifty-three flowers. Carlinville, IL, USA, C. Robertson."
Maianthemum stellatum,pollinatedBy,Mydaea,genus,,39.278958,-89.8968771,"Robertson, C. 1929. Flowers and insects: lists of visitors to four hundred and fifty-three flowers. Carlinville, IL, USA, C. Robertson."
Medicago lupulina,flowersVisitedBy,Conioscinella,genus,,NA,NA,WorldFAIR pilot data from: VisitationData_Luisa_Carvalheiro. Accessed at <https://docs.google.com/spreadsheets/u/1/d/1cJ0qX9ppqHoSyqFykwYJef-DFOzoutthBXjwKRY81T8/export?format=tsv&gid=776329546> on 05 May 2025.
Oenothera suffrutescens,flowersVisitedBy,Ichneumonina,genus,,35.17071731,-106.6449635,https://www.inaturalist.org/observations/46421519
Opuntia polyacantha,pollinatedBy,Lithurgus,genus,,NA,NA,National Database Plant Pollinators. Center for Plant Conservation at San Diego Zoo Global. Accessed via https://saveplants.org/national-collection/pollinator-search/ on 2020-06-05. Accessed at <https://github.com/globalbioticinteractions/cpc-pollinators/archive/a64674001b3fce1c5a4896d8c29b4bcb024e6f0b.zip> on 05 May 2025.
Oxytropis campestris,pollinatedBy,Sapromyza,genus,,NA,NA,https://www.sussex.ac.uk/lifesci/ebe/dopi/search/interactions?plant=NBNSYS0000003273&pollinator=NBNSYS0000137502
